track_difference,ripple_difference_ALL,ripple_difference_PRE,ripple_difference_POST,animal_ids,session_ids
0.189570840687787,-0.00873312912881374,-0.0150876101106405,-0.0023786467500031,1,2
0.432684685950895,0.0221778471022844,0.0169958584010601,0.0273598376661539,1,2
-0.34465925637732,-0.0221639387309551,-0.0196093879640102,-0.0247184876352549,1,2
-0.760110136352081,-0.00460952147841454,0.0104068843647838,-0.0196259282529354,1,2
-0.897450899053674,0.0122676445171237,0.00810147263109684,0.01643380895257,1,2
-0.16240091973124,0.0212700255215168,0.0403343699872494,0.00220567896030843,1,2
-0.567830675384542,-0.00647284602746367,0.00778824323788285,-0.0207339338958263,1,2
-0.350233998965124,0.0141446050256491,0.0288487114012241,-0.000559501175303012,1,2
-0.679150291738654,0.0185172744095325,0.0227967090904713,0.0142378387972713,1,2
0.545109893842695,0.0101473396643996,-0.00381355546414852,0.0241082329303026,1,2
-0.230925086333918,0.000864149653352797,-0.0157839246094227,0.0175122227519751,1,2
-0.0731581859222837,0.0552817210555077,0.0481080561876297,0.0624553859233856,1,2
-0.572759925724871,-0.0176405925303698,-0.0204224791377783,-0.0148587049916387,1,2
-0.35964240210521,-0.065423883497715,-0.0352064147591591,-0.0956413596868515,1,2
-0.551478028406108,-6.216578363194e-09,1.69966369867325e-08,-2.94297937131205e-08,1,2
-0.325877487077177,0.01002780161798,0.00480305403470993,0.0152525482699275,1,2
0.11542118410782,0.0278127826750278,0.0318184271454811,0.0238071326166391,1,2
-0.333745111770732,0.00482397526502609,-0.00361582636833191,0.0132637750357389,1,2
-0.299041291950468,0.0209096781909466,0.0256884805858135,0.0161308795213699,1,2
-0.788281818938491,0.00819535739719868,0.0045115826651454,0.0118791330605745,1,2
0.600972691341587,0.0348779372870922,0.0406051203608513,0.0291507635265589,1,2
-0.0666222054861956,0.0247400011867285,-0.00472445692867041,0.0542044565081596,1,2
-0.364707867694841,-0.00782011263072491,-0.00313786789774895,-0.0125023555010557,1,2
-0.688581742882337,0.00322559918276966,-0.0162796285003424,0.022730827331543,1,2
0.326957397607411,0.029001384973526,0.0298216994851828,0.0281810667365789,1,2
-0.309983547862811,0.00175747950561345,-0.0138746993616223,0.0173896607011557,1,2
0.107117382267704,0.0312445405870676,0.0151047138497233,0.0473843589425087,1,2
-0.108857989376606,0.0120161818340421,0.0170098431408405,0.00702251959592104,1,2
-0.651107690042594,0.022973919287324,0.0331834070384502,0.0127644268795848,1,3
-0.394240126611518,0.0343151912093163,0.0401907674968243,0.0284396205097437,1,3
0.598100718815931,0.057516984641552,0.0533315315842628,0.0617024414241314,1,3
0.507044362353599,0.0203283503651619,0.0214767456054688,0.0191799569875002,1,3
0.998176202626748,-0.0116346683353186,-0.0101836044341326,-0.0130857350304723,1,3
0.959890769401446,0.0421942658722401,0.0308152846992016,0.0535732321441174,1,3
0.46515277040809,0.0163201838731766,0.0136861260980368,0.0189542435109615,1,3
0.00343645454187949,0.00275418232195079,-0.00890802778303623,0.0144163919612765,1,3
-0.297912227540919,0.00109190528746694,-0.00861684698611498,0.0108006568625569,1,3
1.01379816030993,0.0302689727395773,0.0279095228761435,0.0326284095644951,1,3
-1.20811531963873,0.0195692125707865,0.0306054465472698,0.00853297393769026,1,3
0.754092706870215,-0.0100722787901759,-0.0101222768425941,-0.0100222816690803,1,3
-1.10822246319039,0.0138443782925606,0.0200604069977999,0.00762835005298257,1,3
-1.17738557002004,0.0471119433641434,0.0355013534426689,0.0587225258350372,1,3
-0.05164250117764,0.00351922959089279,0.00250860070809722,0.00452985754236579,1,3
-1.12853933162706,0.000409474974730983,0.00380485807545483,-0.00298590818420053,1,3
-1.15830669459708,0.02922123670578,0.0292811207473278,0.0291613433510065,1,3
-0.570154573357335,6.34044408798218e-06,-0.00128974241670221,0.00130242330487818,1,3
-1.11707224610837,0.012989504262805,0.00610690470784903,0.0198721047490835,1,3
-1.13984122191218,-0.0021833460777998,-0.00115707912482321,-0.00320961256511509,1,3
-1.0847775433746,0.0412419252097607,0.0490402057766914,0.0334436297416687,1,3
-0.641320808482065,0,0,0,1,3
-1.09046863440046,0.00663770735263824,0.0100799845531583,0.00319543108344078,1,3
-0.849142116336287,-0.00144115020520985,0.000229692828725092,-0.00311199319548905,1,3
